POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
8701,1725.32,3949.1,4781.6,493.2,238.52,-187.98,-3564.97,-30277.6,1411.65,19045.07,-5924.67,114.77,0.0,-2386.09,-5809.89,-8195.98
8801,1718.66,4010.57,4810.1,487.52,245.07,-194.96,-3575.94,-30174.34,1422.01,19002.49,-5986.76,114.75,0.0,-2248.83,-5872.01,-8120.84
8901,1731.99,3909.62,4775.29,461.58,247.24,-172.41,-3592.3,-30471.78,1394.8,19157.09,-5795.28,116.0,0.0,-2558.89,-5679.28,-8238.18
9001,1727.07,3978.84,4827.43,486.08,249.09,-182.93,-3559.91,-30259.34,1407.97,19100.25,-5959.43,118.47,0.0,-2225.45,-5840.96,-8066.41
9101,1686.99,4028.3,4830.07,490.46,263.54,-175.56,-3593.82,-30321.62,1427.8,19043.36,-5896.79,113.37,0.0,-2320.47,-5783.42,-8103.9
9201,1650.6,4001.11,4785.76,493.15,260.3,-178.54,-3538.91,-30610.69,1411.1,19145.53,-5683.84,114.87,0.0,-2580.58,-5568.97,-8149.55
9301,1662.87,4011.51,4820.7,489.4,255.15,-202.12,-3603.43,-30602.15,1432.95,19081.21,-5668.58,113.62,0.0,-2653.9,-5554.96,-8208.87
9401,1666.56,3961.95,4794.37,475.65,264.5,-179.11,-3537.03,-30403.11,1438.8,19174.65,-5917.61,117.59,0.0,-2342.75,-5800.02,-8142.77
9501,1686.49,3946.28,4794.17,470.63,264.33,-183.78,-3520.6,-30366.64,1417.21,19054.21,-5849.97,115.1,0.0,-2437.69,-5734.87,-8172.56
9601,1660.56,4029.66,4811.19,480.83,253.88,-201.97,-3609.41,-30613.65,1412.91,19220.0,-5668.54,110.95,0.0,-2556.0,-5557.59,-8113.59
9701,1644.14,3997.94,4805.17,474.02,262.72,-189.8,-3586.25,-30443.82,1456.07,19098.02,-5755.15,113.98,0.0,-2481.8,-5641.18,-8122.98
9801,1694.0,3940.61,4791.9,485.61,252.68,-180.34,-3548.77,-30383.7,1427.2,19085.8,-5887.77,116.34,0.0,-2435.02,-5771.43,-8206.45
9901,1738.4,4040.57,4772.87,483.15,248.31,-190.19,-3599.84,-30312.61,1378.79,19172.38,-6008.32,116.41,0.0,-2268.17,-5891.91,-8160.09
10001,1705.66,4061.68,4833.25,475.76,255.02,-178.98,-3599.67,-30633.83,1407.68,19227.41,-5709.39,111.73,0.0,-2446.02,-5597.65,-8043.68

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,5.46,19.48,35.48,1.17,0.08,0.0,-0.22,-8.44,19.45,-39.01,-31.4,2.77,0.0,33.46,-28.63,4.83
101,11.53,17.61,29.7,2.19,0.02,0.0,-0.74,-12.46,15.16,-33.33,-30.98,2.79,0.0,29.68,-28.19,1.49
201,7.7,18.67,31.51,1.49,0.01,0.0,-2.47,-14.39,13.94,-34.16,-30.05,2.85,0.0,22.3,-27.2,-4.9
301,4.36,24.54,30.13,1.86,0.04,0.0,-1.38,-12.31,15.96,-37.6,-29.78,2.81,0.0,25.6,-26.97,-1.37
401,8.99,21.97,29.56,3.37,0.13,0.0,-1.93,-10.85,13.85,-36.48,-29.8,2.83,0.0,28.62,-26.97,1.65
