POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
5501,1725.09,4054.11,4836.36,478.87,248.51,-162.79,-3641.83,-30484.26,1410.94,19189.61,-5839.19,109.28,0.0,-2345.4,-5729.91,-8075.31
5601,1704.72,3969.15,4805.54,468.06,261.56,-160.09,-3662.43,-30646.04,1394.56,19242.1,-5684.37,109.25,0.0,-2622.88,-5575.12,-8198.0
5701,1731.8,3988.64,4816.18,482.21,248.16,-169.48,-3670.77,-30759.61,1397.93,19038.29,-5467.57,108.83,0.0,-2896.66,-5358.74,-8255.4
5801,1692.38,4126.24,4814.28,491.82,244.32,-179.84,-3587.69,-30859.56,1376.42,19125.05,-5506.9,111.41,0.0,-2756.58,-5395.49,-8152.07
5901,1727.62,4016.41,4821.17,484.53,249.38,-157.1,-3586.46,-30804.37,1414.81,19081.52,-5545.84,111.57,0.0,-2752.49,-5434.27,-8186.76
6001,1672.8,4036.22,4853.41,493.7,252.76,-153.95,-3593.39,-30863.23,1407.02,19222.2,-5639.0,111.6,0.0,-2672.47,-5527.4,-8199.87
6101,1644.49,3953.39,4829.56,483.34,241.06,-158.13,-3631.01,-30815.62,1412.12,19287.87,-5600.62,110.69,0.0,-2752.93,-5489.92,-8242.85
6201,1687.06,3993.3,4791.94,479.44,237.26,-180.16,-3588.18,-30791.68,1426.55,19117.31,-5535.98,109.77,0.0,-2827.18,-5426.22,-8253.4
6301,1672.9,3995.38,4842.53,490.93,273.94,-186.62,-3608.08,-30693.87,1410.61,19090.94,-5601.34,109.23,0.0,-2711.34,-5492.1,-8203.44
6401,1677.88,4019.2,4824.9,478.94,267.88,-177.05,-3584.43,-30803.0,1431.21,19280.94,-5632.49,109.4,0.0,-2583.52,-5523.08,-8106.61
6501,1674.04,4017.52,4836.22,482.75,262.67,-172.09,-3576.65,-30730.38,1401.7,19121.52,-5646.55,112.3,0.0,-2682.7,-5534.25,-8216.95
6601,1699.74,4023.01,4816.67,501.65,271.75,-171.7,-3629.05,-30275.76,1415.21,18971.5,-5869.35,111.75,0.0,-2376.99,-5757.59,-8134.58
6701,1717.33,3961.78,4836.73,479.04,258.3,-178.56,-3607.83,-30570.63,1390.67,19218.84,-5785.37,111.79,0.0,-2494.33,-5673.58,-8167.91
6801,1664.63,4113.99,4843.42,491.44,263.06,-174.99,-3603.84,-30693.02,1393.16,18995.47,-5554.44,112.62,0.0,-2706.67,-5441.81,-8148.48
6901,1664.97,4006.22,4797.17,482.09,280.59,-167.97,-3613.87,-30529.88,1400.05,19118.54,-5808.94,110.79,0.0,-2562.09,-5698.15,-8260.24
7001,1623.65,3966.31,4836.65,472.31,257.51,-166.12,-3577.53,-30844.38,1416.39,19105.65,-5500.04,107.7,0.0,-2909.55,-5392.34,-8301.89
7101,1663.23,4054.28,4822.95,489.79,255.58,-191.25,-3601.96,-30660.47,1407.34,19051.27,-5629.71,110.6,0.0,-2709.24,-5519.11,-8228.36
7201,1650.45,4106.81,4835.36,498.32,259.09,-180.88,-3633.18,-30309.65,1402.66,19054.18,-5887.24,113.34,0.0,-2316.84,-5773.91,-8090.74
7301,1689.45,4071.68,4804.93,486.01,245.66,-180.41,-3614.12,-30563.5,1402.59,19084.9,-5769.55,110.74,0.0,-2572.79,-5658.81,-8231.6
7401,1632.54,4026.76,4851.65,485.37,260.23,-172.82,-3586.78,-30704.5,1397.54,19178.5,-5708.96,114.12,0.0,-2631.51,-5594.84,-8226.36
7501,1689.22,3994.62,4857.8,478.57,266.77,-185.79,-3616.36,-30828.75,1414.75,19164.53,-5565.33,110.03,0.0,-2764.66,-5455.3,-8219.96
7601,1714.99,4051.88,4797.64,476.28,270.88,-187.8,-3602.07,-30718.28,1415.38,18964.32,-5479.11,111.49,0.0,-2816.78,-5367.62,-8184.4
7701,1719.75,3962.28,4810.01,477.76,264.4,-176.67,-3561.71,-30777.18,1442.27,19180.88,-5604.72,109.21,0.0,-2658.2,-5495.5,-8153.7
7801,1690.35,4036.05,4829.72,481.67,263.74,-165.95,-3640.75,-30530.96,1383.21,19125.9,-5751.96,111.3,0.0,-2527.03,-5640.65,-8167.68
7901,1703.88,4010.21,4803.76,467.94,232.99,-180.77,-3596.48,-30696.93,1405.29,19209.85,-5596.01,111.14,0.0,-2640.26,-5484.87,-8125.14
8001,1708.79,4024.19,4814.01,491.41,267.72,-196.68,-3539.62,-30686.64,1419.86,19088.82,-5559.68,111.18,0.0,-2608.14,-5448.5,-8056.64
8101,1626.8,4065.46,4854.2,480.12,260.34,-181.25,-3623.02,-30351.58,1416.84,19037.52,-5802.01,113.58,0.0,-2414.59,-5688.44,-8103.02
8201,1663.87,3995.16,4818.48,490.39,247.71,-181.15,-3601.85,-30603.56,1420.61,19069.69,-5618.77,114.02,0.0,-2680.64,-5504.75,-8185.39
8301,1752.14,3932.11,4832.88,484.85,252.16,-162.76,-3640.78,-30698.78,1381.38,19191.78,-5660.6,116.1,0.0,-2675.02,-5544.5,-8219.52
8401,1714.12,4042.65,4837.91,490.82,246.94,-182.08,-3653.06,-30702.06,1395.1,19035.02,-5505.18,111.01,0.0,-2774.63,-5394.17,-8168.8
8501,1712.55,3969.93,4815.52,479.93,264.2,-221.07,-3576.85,-30688.94,1381.67,19098.74,-5538.08,113.1,0.0,-2764.32,-5424.98,-8189.3
8601,1701.18,3936.45,4839.42,482.83,257.37,-178.69,-3565.71,-30680.03,1398.06,19188.04,-5673.73,112.19,0.0,-2621.09,-5561.54,-8182.63
8701,1697.66,4006.29,4799.22,474.22,237.71,-165.99,-3626.65,-30611.66,1382.19,19219.95,-5747.77,116.26,0.0,-2587.06,-5631.51,-8218.56
8801,1668.38,3981.68,4807.33,486.72,266.63,-182.95,-3591.89,-30970.56,1420.48,19230.61,-5403.45,112.58,0.0,-2883.56,-5290.87,-8174.43
8901,1704.34,3957.13,4813.39,487.09,264.63,-167.32,-3571.84,-30810.7,1405.01,19197.96,-5524.88,113.64,0.0,-2720.32,-5411.24,-8131.56
9001,1666.66,3964.08,4838.85,474.25,260.68,-164.9,-3598.57,-30831.86,1393.18,19183.28,-5493.25,113.04,0.0,-2814.35,-5380.21,-8194.56
9101,1718.4,3955.69,4810.23,468.95,261.78,-189.19,-3593.26,-30815.09,1393.02,19195.58,-5546.12,111.12,0.0,-2793.87,-5435.0,-8228.88
9201,1718.52,4023.99,4806.68,495.49,260.28,-182.17,-3595.49,-30752.37,1417.97,19127.76,-5540.57,109.61,0.0,-2679.35,-5430.96,-8110.31
9301,1645.85,4003.5,4856.89,485.31,275.1,-177.26,-3596.1,-30803.31,1410.86,19133.83,-5476.2,108.08,0.0,-2765.33,-5368.12,-8133.45
9401,1655.96,4020.22,4801.23,480.9,246.52,-166.99,-3628.95,-30520.54,1415.24,19061.56,-5615.09,109.61,0.0,-2634.85,-5505.49,-8140.34
9501,1661.92,4032.59,4853.14,478.62,258.81,-159.76,-3580.94,-30618.26,1410.8,18987.71,-5588.83,109.22,0.0,-2675.37,-5479.61,-8154.98
9601,1728.45,4082.09,4842.09,477.07,266.68,-188.45,-3641.63,-30572.63,1393.23,18967.83,-5526.99,107.04,0.0,-2645.27,-5419.95,-8065.23
9701,1700.04,4011.02,4830.58,484.8,246.43,-170.1,-3589.53,-30602.53,1419.55,19045.21,-5630.93,112.27,0.0,-2624.52,-5518.65,-8143.17
9801,1678.7,4048.16,4820.98,493.15,256.84,-219.39,-3565.76,-30564.19,1426.97,19053.58,-5650.47,113.04,0.0,-2570.96,-5537.43,-8108.39
9901,1692.11,4072.22,4868.36,493.32,282.31,-168.55,-3635.97,-30476.53,1394.11,18919.97,-5575.65,111.25,0.0,-2558.64,-5464.4,-8023.03
10001,1670.15,3990.85,4882.3,480.68,254.87,-191.22,-3599.85,-30579.83,1425.93,19117.9,-5715.2,112.76,0.0,-2548.21,-5602.44,-8150.65

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,14.8,15.91,9.66,3.23,0.0,0.0,-0.42,-45.27,33.38,3.56,-26.51,2.26,0.0,34.85,-24.25,10.6
101,9.49,13.33,12.07,2.56,1.33,0.0,-0.04,-38.65,34.44,-0.96,-26.16,2.24,0.0,33.56,-23.92,9.64
201,8.8,14.15,15.46,2.47,0.06,0.0,-1.54,-37.1,35.09,0.77,-26.98,2.28,0.0,38.16,-24.7,13.47
301,8.45,8.73,11.18,1.79,0.3,0.0,1.26,-38.68,34.49,2.37,-27.34,2.27,0.0,29.89,-25.07,4.81
401,7.85,10.71,12.26,2.04,0.16,0.0,-1.55,-38.06,34.04,-0.06,-26.02,2.25,0.0,27.4,-23.78,3.62
501,10.94,11.61,12.91,1.7,0.0,0.0,1.03,-38.83,33.7,2.1,-26.7,2.28,0.0,35.16,-24.42,10.74
601,5.95,14.18,13.12,1.23,0.1,0.0,-1.7,-42.73,37.27,1.62,-25.43,2.25,0.0,29.05,-23.18,5.87
701,9.34,14.42,12.77,3.28,0.02,0.0,-2.33,-38.28,31.92,0.28,-26.18,2.27,0.0,31.44,-23.91,7.53
801,8.26,12.39,15.33,2.96,0.0,0.0,-1.37,-35.01,34.23,-1.91,-26.63,2.26,0.0,34.88,-24.37,10.51
901,20.53,10.59,11.29,3.8,0.41,0.0,-1.52,-33.81,28.14,-2.96,-27.71,2.27,0.0,36.47,-25.44,11.02
1001,11.88,9.86,12.11,2.53,0.02,0.0,5.99,-38.02,32.56,1.28,-25.57,2.26,0.0,38.21,-23.31,14.9
1101,8.96,13.37,16.31,2.35,0.11,0.0,-1.14,-39.63,30.12,0.89,-26.06,2.26,0.0,31.33,-23.8,7.53
1201,10.05,11.64,13.29,2.74,0.48,0.0,-1.15,-37.76,34.79,-1.22,-24.99,2.27,0.0,32.87,-22.72,10.15
1301,11.64,9.57,10.56,3.16,0.03,0.0,-2.03,-39.96,30.29,2.45,-26.77,2.3,0.0,25.7,-24.48,1.22
1401,10.9,11.4,17.32,2.57,0.01,0.0,-2.15,-40.99,33.95,-0.08,-25.72,2.29,0.0,32.92,-23.43,9.49
1501,11.62,8.77,13.89,1.6,0.56,0.0,0.99,-38.33,31.54,-1.42,-24.93,2.27,0.0,29.22,-22.66,6.56
1601,10.65,16.21,10.4,3.19,0.02,0.0,-0.4,-37.55,28.22,-1.82,-26.51,2.27,0.0,28.92,-24.23,4.69
1701,12.92,14.7,11.3,2.87,0.57,0.0,-1.42,-40.65,35.95,1.14,-25.22,2.26,0.0,37.37,-22.96,14.42
1801,11.79,11.09,11.94,2.54,0.22,0.0,1.26,-36.73,31.61,1.24,-26.77,2.28,0.0,34.96,-24.49,10.47
1901,14.26,12.38,12.57,3.73,0.01,0.0,-1.32,-40.07,29.13,-0.45,-26.04,2.27,0.0,30.26,-23.77,6.49
2001,9.77,12.88,14.46,3.34,0.08,0.0,-2.02,-37.78,34.89,-1.65,-27.04,2.27,0.0,33.98,-24.77,9.22
2101,10.94,12.84,22.37,1.84,0.0,0.0,-0.54,-40.63,34.89,1.75,-26.31,2.27,0.0,43.46,-24.03,19.43
2201,8.15,12.8,12.53,2.3,0.08,0.0,-1.38,-40.78,33.56,1.24,-25.35,2.23,0.0,28.49,-23.11,5.38
2301,10.14,14.25,14.51,2.84,0.4,0.0,2.22,-34.73,32.76,-6.27,-25.98,2.27,0.0,36.12,-23.71,12.4
2401,8.06,12.56,9.65,1.33,0.01,0.0,0.44,-37.04,30.18,0.08,-26.1,2.29,0.0,25.28,-23.81,1.46
2501,8.57,17.74,14.84,1.92,0.67,0.0,-2.05,-37.75,33.79,-1.15,-26.07,2.29,0.0,36.58,-23.77,12.8
2601,12.53,12.34,11.13,2.34,0.75,0.0,-1.19,-38.69,34.67,1.23,-25.61,2.23,0.0,35.1,-23.38,11.71
2701,13.59,13.2,10.04,4.22,0.01,0.0,-1.57,-37.36,29.03,-1.16,-25.85,2.27,0.0,30.0,-23.58,6.43
2801,10.13,14.37,10.88,3.22,0.05,0.0,-0.04,-40.23,34.63,-0.21,-25.27,2.23,0.0,32.8,-23.04,9.76
2901,16.41,13.35,13.12,3.47,0.0,0.0,-0.13,-37.57,26.89,-0.59,-26.48,2.28,0.0,34.97,-24.21,10.76
3001,11.57,13.34,9.41,2.37,0.01,0.0,2.26,-36.7,33.19,-2.93,-26.55,2.24,0.0,32.51,-24.32,8.2
3101,8.11,12.17,14.01,3.35,0.01,0.0,-0.89,-37.97,32.42,-1.01,-25.73,2.24,0.0,30.21,-23.49,6.72
3201,11.23,10.75,13.34,3.87,0.24,0.0,0.13,-37.39,29.26,-1.46,-25.62,2.23,0.0,29.98,-23.38,6.6
3301,11.59,12.42,16.8,2.98,0.88,0.0,-1.74,-39.27,30.37,0.65,-26.64,2.27,0.0,34.68,-24.37,10.32
3401,11.77,12.04,13.07,2.96,0.66,0.0,2.0,-36.43,32.31,-1.97,-26.53,2.25,0.0,36.41,-24.27,12.13
3501,11.16,11.43,11.97,2.86,0.0,0.0,2.23,-35.4,32.28,-3.79,-25.56,2.25,0.0,32.74,-23.31,9.43
3601,12.31,14.16,14.41,3.68,0.11,0.0,-2.2,-38.97,29.91,-1.2,-25.41,2.27,0.0,32.22,-23.14,9.09
3701,14.81,14.03,12.93,3.08,0.01,0.0,-2.33,-36.92,29.96,-2.91,-25.43,2.24,0.0,32.66,-23.2,9.46
3801,12.65,14.65,15.85,4.32,0.03,0.0,0.34,-37.24,28.41,0.99,-27.34,2.29,0.0,40.01,-25.05,14.96
3901,10.28,16.58,11.47,2.11,0.15,0.0,-0.04,-39.16,30.16,-1.54,-26.12,2.25,0.0,29.99,-23.87,6.11
4001,10.58,15.02,14.26,2.82,0.31,0.0,1.42,-37.21,31.82,-1.91,-25.71,2.27,0.0,37.12,-23.44,13.68
4101,8.41,8.95,13.51,2.29,0.01,0.0,-0.75,-40.18,34.15,1.13,-25.71,2.26,0.0,27.52,-23.44,4.08
4201,11.77,10.67,13.73,3.21,0.03,0.0,-0.3,-36.38,32.8,0.55,-27.21,2.26,0.0,36.08,-24.95,11.13
4301,13.32,13.03,13.48,3.24,0.07,0.0,-0.63,-40.9,30.22,1.88,-25.83,2.27,0.0,33.73,-23.56,10.17
4401,17.83,11.85,16.73,2.29,0.71,0.0,0.53,-35.58,29.72,-1.43,-27.49,2.28,0.0,42.65,-25.21,17.44
4501,14.12,12.84,14.96,3.62,0.38,0.0,-2.33,-36.75,31.08,-2.7,-25.82,2.28,0.0,35.22,-23.54,11.69
4601,12.12,12.68,11.94,2.9,0.01,0.0,-1.57,-39.56,33.31,-1.55,-26.08,2.27,0.0,30.27,-23.81,6.46
4701,10.75,8.69,12.75,2.38,0.64,0.0,0.44,-36.21,31.32,-2.23,-26.11,2.29,0.0,28.53,-23.82,4.71
4801,10.78,14.87,14.84,2.74,0.0,0.0,-0.65,-39.07,31.43,1.26,-26.41,2.25,0.0,36.2,-24.17,12.04
4901,10.5,10.87,15.59,3.29,0.18,0.0,-1.5,-39.65,33.83,1.26,-26.47,2.27,0.0,34.36,-24.2,10.16
5001,10.01,7.35,17.15,1.97,1.4,0.0,1.21,-38.38,33.53,-0.46,-25.76,2.26,0.0,33.77,-23.5,10.26
5101,8.86,11.56,12.15,2.03,0.48,0.0,1.65,-35.57,33.41,-1.74,-26.76,2.25,0.0,32.82,-24.51,8.31
5201,11.83,16.0,13.14,3.26,0.03,0.0,-0.84,-42.53,29.85,3.72,-25.64,2.26,0.0,34.45,-23.38,11.07
5301,8.42,13.79,12.29,1.64,0.07,0.0,-0.06,-41.24,35.2,3.13,-25.61,2.27,0.0,33.22,-23.34,9.88
5401,10.63,15.6,11.8,3.52,0.01,0.0,-1.98,-38.46,32.91,-1.66,-25.53,2.27,0.0,32.37,-23.27,9.11
5501,8.85,11.4,14.82,2.15,0.08,0.0,1.65,-37.09,32.58,-1.77,-26.39,2.26,0.0,32.67,-24.13,8.54
5601,12.02,14.39,10.45,3.63,0.03,0.0,-1.45,-37.15,31.68,0.86,-26.58,2.24,0.0,34.46,-24.34,10.12
5701,8.04,9.46,15.49,1.97,0.09,0.0,-1.32,-39.51,30.9,2.0,-25.37,2.29,0.0,27.12,-23.08,4.04
5801,11.81,14.04,11.69,2.28,0.09,0.0,-0.64,-40.45,32.42,2.44,-26.41,2.26,0.0,33.68,-24.15,9.54
5901,10.7,17.25,10.03,2.99,0.0,0.0,-0.22,-35.11,30.49,-4.44,-26.2,2.29,0.0,31.68,-23.91,7.77
6001,9.01,12.77,17.28,3.46,0.05,0.0,-1.47,-40.34,31.82,0.17,-26.23,2.26,0.0,32.76,-23.97,8.78
6101,10.94,11.34,15.51,2.7,0.74,0.0,-1.63,-39.99,32.52,2.17,-26.23,2.27,0.0,34.29,-23.96,10.33
6201,11.72,11.49,12.66,3.65,0.06,0.0,-0.83,-37.33,27.89,-2.19,-25.57,2.28,0.0,27.13,-23.3,3.83
6301,7.87,13.61,13.17,2.0,0.39,0.0,-0.44,-34.87,33.94,-3.74,-26.53,2.27,0.0,31.94,-24.26,7.68
6401,6.45,13.23,17.93,2.63,0.01,0.0,-0.17,-37.61,33.28,-0.05,-26.44,2.28,0.0,35.7,-24.15,11.55
6501,12.37,12.69,13.18,4.34,0.0,0.0,-1.86,-38.78,32.88,2.65,-25.67,2.26,0.0,37.46,-23.41,14.05
6601,9.13,10.03,12.15,2.29,0.01,0.0,-2.35,-41.03,34.28,-0.14,-25.28,2.28,0.0,24.37,-23.0,1.37
6701,14.57,10.23,11.14,1.93,0.62,0.0,-1.09,-40.78,30.32,2.67,-26.18,2.26,0.0,29.61,-23.92,5.69
6801,11.48,12.19,13.1,2.87,0.42,0.0,2.36,-37.18,29.36,-1.11,-26.38,2.27,0.0,33.49,-24.11,9.38
6901,11.32,15.55,12.87,2.88,0.0,0.0,1.35,-35.51,32.05,-1.06,-27.16,2.28,0.0,39.46,-24.88,14.59
7001,12.95,12.09,15.19,3.59,0.19,0.0,-2.56,-38.81,30.3,-1.25,-25.41,2.3,0.0,31.7,-23.11,8.59
7101,9.1,10.81,17.94,3.1,0.11,0.0,-1.74,-40.14,35.83,1.99,-26.32,2.26,0.0,36.99,-24.05,12.94
7201,10.06,14.45,10.58,2.61,0.02,0.0,-0.2,-39.59,32.49,-1.61,-25.15,2.27,0.0,28.81,-22.88,5.94
7301,8.07,9.14,14.69,1.99,0.0,0.0,-1.56,-38.7,32.99,0.31,-26.68,2.29,0.0,26.94,-24.38,2.56
7401,14.29,13.86,10.86,4.33,0.56,0.0,-1.27,-38.81,30.19,-1.0,-25.88,2.27,0.0,33.02,-23.61,9.42
7501,8.77,19.12,15.9,3.11,0.06,0.0,-2.2,-39.39,31.55,0.77,-26.26,2.27,0.0,37.69,-23.99,13.71
7601,10.68,12.13,15.42,2.36,0.09,0.0,0.47,-38.07,33.25,-0.7,-25.89,2.27,0.0,35.64,-23.62,12.02
7701,10.83,12.77,11.71,3.1,0.62,0.0,0.26,-38.32,34.47,3.31,-27.17,2.28,0.0,38.74,-24.88,13.85
7801,8.92,12.22,14.27,2.6,0.12,0.0,-1.2,-38.67,31.46,-0.06,-26.45,2.27,0.0,29.66,-24.18,5.48
7901,10.27,14.9,11.36,3.91,0.14,0.0,-2.85,-39.23,31.65,-0.66,-25.57,2.26,0.0,29.5,-23.31,6.18
8001,12.35,16.02,12.41,2.62,0.0,0.0,-0.69,-39.11,29.62,-0.04,-26.19,2.27,0.0,33.17,-23.92,9.25
8101,14.44,13.92,13.3,3.11,0.02,0.0,0.15,-38.26,30.5,0.12,-25.66,2.25,0.0,37.3,-23.41,13.89
8201,10.97,9.81,14.33,1.95,0.02,0.0,-0.66,-38.69,33.92,1.68,-26.82,2.25,0.0,33.34,-24.58,8.76
8301,16.31,12.09,13.53,3.23,0.22,0.0,-2.03,-41.38,30.69,2.84,-25.02,2.24,0.0,35.5,-22.78,12.71
8401,9.26,18.3,10.88,2.36,0.0,0.0,-0.91,-38.85,31.76,-2.42,-25.38,2.25,0.0,30.39,-23.13,7.26
8501,8.89,14.07,18.72,2.45,0.24,0.0,-0.69,-36.92,35.74,-3.88,-26.16,2.25,0.0,38.62,-23.9,14.72
8601,12.97,7.98,11.95,2.07,0.46,0.0,1.42,-37.76,32.34,0.55,-26.68,2.27,0.0,31.97,-24.41,7.56
8701,7.23,12.7,10.41,3.27,0.12,0.0,-0.07,-35.76,37.2,-2.58,-25.88,2.24,0.0,32.51,-23.64,8.87
8801,9.75,11.65,15.5,2.16,0.16,0.0,0.13,-38.96,34.86,-0.69,-26.36,2.22,0.0,34.57,-24.14,10.43
8901,9.16,16.4,12.72,3.49,0.01,0.0,-2.33,-38.86,35.63,-0.02,-25.84,2.24,0.0,36.2,-23.6,12.61
9001,8.55,14.1,11.28,2.76,0.0,0.0,-1.02,-42.31,36.96,1.78,-25.66,2.25,0.0,32.1,-23.4,8.69
9101,10.41,8.57,13.85,2.07,0.16,0.0,-0.9,-38.38,31.01,0.47,-26.89,2.27,0.0,27.25,-24.61,2.64
9201,12.2,11.82,14.89,3.59,0.33,0.0,-1.2,-39.86,33.15,1.38,-26.32,2.27,0.0,36.31,-24.05,12.26
9301,10.51,12.9,14.97,3.15,0.0,0.0,-1.99,-38.86,34.02,2.44,-26.42,2.26,0.0,37.14,-24.15,12.99
9401,13.82,12.69,12.03,2.77,0.0,0.0,-1.85,-39.92,31.73,0.13,-25.64,2.26,0.0,31.4,-23.39,8.02
9501,10.79,9.38,10.71,2.28,0.27,0.0,0.05,-36.7,34.66,-0.6,-27.13,2.26,0.0,30.84,-24.87,5.97
9601,10.32,13.0,17.34,2.57,0.67,0.0,-0.67,-39.2,34.04,0.03,-25.77,2.28,0.0,38.08,-23.5,14.58
9701,10.83,17.46,12.57,3.04,0.12,0.0,-0.36,-38.08,32.03,-3.57,-25.32,2.25,0.0,34.04,-23.07,10.97
9801,18.53,12.72,15.5,4.58,0.0,0.0,-0.47,-34.11,25.96,-1.26,-28.44,2.3,0.0,41.45,-26.14,15.32
9901,15.76,12.61,11.92,3.14,0.01,0.0,-2.0,-37.59,28.9,-3.44,-26.21,2.27,0.0,29.31,-23.94,5.37
10001,10.39,11.65,12.65,2.13,0.23,0.0,-1.9,-41.5,35.92,3.81,-26.32,2.25,0.0,33.38,-24.07,9.31

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,-0.0,-0.0,0.0,0.0,0.0,0.0,-38.09,-20.32,0.0,-0.0,52.78,-3.03,0.0,-58.42,49.75,-8.67
101,-0.0,0.0,0.0,-0.0,0.0,0.0,-35.79,-12.0,-0.0,0.0,48.99,-3.19,0.0,-47.78,45.79,-1.99
201,0.0,-0.0,0.0,0.0,0.0,0.0,-36.33,-8.69,-0.0,-0.0,46.0,-3.24,0.0,-45.02,42.77,-2.25
301,0.0,0.0,-0.0,-0.0,0.0,0.0,-36.26,-16.64,-0.0,-0.0,45.62,-3.29,0.0,-52.9,42.33,-10.57
401,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-35.89,-27.55,-0.0,-0.0,46.65,-3.1,0.0,-63.44,43.56,-19.88
501,0.0,0.0,-0.0,-0.0,0.0,0.0,-34.05,-30.11,0.0,0.0,44.33,-3.05,0.0,-64.16,41.29,-22.87
601,-0.0,0.0,0.0,-0.0,0.0,0.0,-39.02,-25.03,0.0,-0.0,44.41,-3.08,0.0,-64.05,41.34,-22.71
701,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-36.94,-14.56,0.0,0.0,37.94,-3.31,0.0,-51.5,34.63,-16.87
801,-0.0,-0.0,0.0,-0.0,0.0,0.0,-38.34,-18.86,-0.0,-0.0,41.84,-3.14,0.0,-57.2,38.7,-18.5
901,-0.0,0.0,-0.0,-0.0,0.0,0.0,-38.32,-15.4,0.0,0.0,43.83,-3.2,0.0,-53.72,40.63,-13.09
1001,-0.0,-0.0,0.0,-0.0,0.0,0.0,-37.3,-11.3,0.0,-0.0,36.7,-3.14,0.0,-48.6,33.56,-15.04
1101,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-38.16,-7.92,-0.0,0.0,33.56,-3.22,0.0,-46.08,30.34,-15.74
1201,-0.0,0.0,0.0,0.0,0.0,0.0,-37.46,-11.7,0.0,0.0,42.08,-3.21,0.0,-49.16,38.87,-10.29
1301,0.0,0.0,0.0,0.0,0.0,0.0,-38.79,-11.37,0.0,0.0,39.45,-3.17,0.0,-50.16,36.28,-13.88
1401,0.0,0.0,-0.0,0.0,-0.0,0.0,-37.67,-10.68,-0.0,0.0,37.1,-3.18,0.0,-48.35,33.92,-14.43
1501,0.0,-0.0,-0.0,0.0,0.0,0.0,-36.3,-11.27,-0.0,0.0,40.95,-3.25,0.0,-47.57,37.7,-9.87
1601,0.0,0.0,-0.0,0.0,0.0,0.0,-35.11,-16.29,0.0,0.0,46.19,-3.12,0.0,-51.4,43.06,-8.34
1701,0.0,-0.0,-0.0,-0.0,0.0,0.0,-37.52,-11.2,-0.0,0.0,43.31,-3.25,0.0,-48.71,40.06,-8.66
1801,-0.0,0.0,-0.0,0.0,-0.0,0.0,-37.49,-16.47,-0.0,0.0,42.46,-3.26,0.0,-53.95,39.2,-14.75
1901,0.0,-0.0,0.0,-0.0,-0.0,0.0,-35.07,-11.24,-0.0,-0.0,38.24,-3.21,0.0,-46.31,35.03,-11.28
2001,-0.0,0.0,-0.0,0.0,-0.0,0.0,-35.86,-17.27,-0.0,-0.0,44.74,-3.2,0.0,-53.13,41.54,-11.59
2101,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.01,0.0,0.0,0.34,-0.0,0.0,0.01,0.34,0.35
2201,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.02,-0.0,0.0,0.09,0.0,0.0,0.02,0.09,0.11
2301,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.39,0.0,0.0,0.0,0.39,0.4
2401,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.01,0.0,0.0,0.01,-0.0,0.0,-0.01,0.01,0.01
2501,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.01,0.0,0.0,0.14,0.0,0.0,-0.01,0.14,0.13
2601,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03,-0.0,-0.0,0.34,0.0,0.0,0.03,0.34,0.37
2701,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05,-0.0,0.0,0.44,0.0,0.0,0.05,0.44,0.48
2801,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.6,-15.48,-0.0,0.0,43.17,-3.23,0.0,-51.08,39.95,-11.13
2901,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.03,-0.0,0.0,0.27,0.0,0.0,0.03,0.27,0.3
3001,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.04,-0.0,-0.0,0.01,0.0,0.0,0.04,0.01,0.04
3101,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.03,0.0,0.0,0.89,0.0,0.0,0.03,0.89,0.92
3201,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.56,-0.0,0.0,-0.0,0.56,0.56
3301,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.03,-0.0,0.0,0.27,0.0,0.0,0.03,0.27,0.3
