POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
2401,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-43.66,-3.76,-0.0,0.0,28.26,-4.19,0.0,-47.42,24.08,-23.34
2501,0.0,0.0,-0.0,0.0,0.0,0.0,-44.8,-5.18,-0.0,0.0,29.92,-4.08,0.0,-49.98,25.83,-24.15
2601,0.0,-0.0,0.0,0.0,-0.0,0.0,-40.35,-10.04,-0.0,0.0,29.23,-4.17,0.0,-50.38,25.05,-25.33
2701,0.0,0.0,-0.0,-0.0,-0.0,0.0,-40.97,-11.14,-0.0,-0.0,27.68,-4.28,0.0,-52.11,23.4,-28.71
2801,-0.0,-0.0,-0.0,0.0,0.0,0.0,-43.92,-6.65,0.0,-0.0,25.34,-4.17,0.0,-50.57,21.17,-29.4
2901,-0.0,-0.0,0.0,0.0,-0.0,0.0,-42.62,-12.3,0.0,0.0,31.3,-4.17,0.0,-54.92,27.13,-27.79
3001,0.0,0.0,0.0,-0.0,-0.0,0.0,-43.48,-8.31,-0.0,-0.0,26.8,-4.28,0.0,-51.78,22.52,-29.26
3101,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-39.71,-12.56,0.0,-0.0,24.92,-4.36,0.0,-52.27,20.57,-31.7
3201,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-39.02,-5.05,-0.0,0.0,24.97,-4.37,0.0,-44.06,20.6,-23.46
3301,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2,-0.0,0.0,0.27,-0.0,0.0,-0.2,0.27,0.08
3401,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.2,0.0,-0.0,0.88,0.0,0.0,-0.2,0.88,0.69
3501,0.0,-0.0,-0.0,0.0,0.0,0.0,-35.69,-10.89,-0.0,0.0,25.23,-4.42,0.0,-46.58,20.81,-25.78
3601,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.12,0.0,0.0,0.47,0.0,0.0,-0.12,0.47,0.35
3701,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.12,0.0,-0.0,-0.57,0.0,0.0,-0.12,-0.57,-0.69
3801,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.01,-0.0,0.0,1.02,0.0,0.0,0.01,1.02,1.03
3901,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.09,0.0,-0.0,0.86,0.0,0.0,-0.09,0.86,0.77
4001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.03,-0.0,0.0,0.64,-0.0,0.0,-0.03,0.64,0.62
4101,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.04,0.0,-0.0,0.37,0.0,0.0,-0.04,0.37,0.33
4201,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.78,-0.0,0.0,-0.01,0.78,0.77
4301,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.02,0.0,-0.0,0.96,0.0,0.0,-0.02,0.96,0.95
4401,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.03,-0.0,0.0,0.54,0.0,0.0,-0.03,0.54,0.51
4501,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.07,-0.0,0.0,1.43,-0.0,0.0,-0.07,1.43,1.36
4601,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.09,0.0,-0.0,0.76,0.0,0.0,-0.09,0.76,0.67
4701,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.05,-0.0,0.0,0.35,0.0,0.0,-0.05,0.35,0.31
4801,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.14,-0.0,0.0,0.93,-0.0,0.0,-0.14,0.93,0.8
4901,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.13,-0.0,-0.0,1.7,0.0,0.0,-0.13,1.7,1.57
5001,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.16,0.0,-0.0,1.16,-0.0,0.0,-0.16,1.16,1.0
5101,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.08,0.0,0.0,0.43,0.0,0.0,-0.08,0.43,0.35
5201,0.0,-0.0,0.0,0.0,0.0,0.0,-39.78,-3.68,-0.0,-0.0,29.65,-4.4,0.0,-43.46,25.25,-18.21
5301,-0.0,0.0,-0.0,0.0,0.0,0.0,-42.09,-14.96,-0.0,-0.0,36.31,-4.46,0.0,-57.05,31.85,-25.2
5401,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.13,-0.0,0.0,1.44,-0.0,0.0,-0.13,1.44,1.31
5501,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.06,-0.0,-0.0,1.37,-0.0,0.0,-0.06,1.37,1.31
5601,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.13,-0.0,0.0,-0.27,-0.0,0.0,-0.13,-0.27,-0.4
5701,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.06,0.0,-0.0,0.31,-0.0,0.0,-0.06,0.31,0.25
5801,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.03,-0.0,-0.0,0.0,0.0,0.0,-0.03,0.0,-0.02
5901,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.04,0.0,0.0,0.43,0.0,0.0,-0.04,0.43,0.39
6001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.07,-0.0,-0.0,0.15,-0.0,0.0,0.07,0.15,0.22
6101,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.06,0.0,-0.0,-0.43,-0.0,0.0,0.06,-0.43,-0.36
6201,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.05,-0.0,-0.0,-1.0,-0.0,0.0,0.05,-1.0,-0.95
6301,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.05,-0.0,0.0,0.02,-0.0,0.0,0.05,0.02,0.07
6401,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.07,0.0,-0.0,0.2,-0.0,0.0,0.07,0.2,0.26
6501,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.01,-0.0,-0.0,0.1,0.0,0.0,0.01,0.1,0.11
6601,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.04,0.0,0.0,0.12,0.0,0.0,0.04,0.12,0.16
6701,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-43.63,-16.83,0.0,-0.0,36.74,-4.39,0.0,-60.46,32.35,-28.11
6801,0.0,-0.0,-0.0,0.0,0.0,0.0,-35.99,-9.11,-0.0,-0.0,26.66,-4.33,0.0,-45.09,22.33,-22.76
6901,0.0,0.0,0.0,-0.0,-0.0,0.0,-39.64,-13.32,-0.0,0.0,28.5,-4.35,0.0,-52.96,24.15,-28.81
7001,-0.0,0.0,-0.0,0.0,-0.0,0.0,-37.21,-13.34,-0.0,-0.0,31.3,-4.45,0.0,-50.55,26.85,-23.7
7101,-0.0,-0.0,0.0,-0.0,0.0,0.0,-43.25,-22.07,-0.0,0.0,34.78,-4.19,0.0,-65.32,30.59,-34.74
7201,-0.0,0.0,-0.0,-0.0,0.0,0.0,-43.72,-11.84,0.0,0.0,30.32,-4.23,0.0,-55.56,26.08,-29.48
7301,-0.0,0.0,-0.0,0.0,-0.0,0.0,-40.31,-15.7,-0.0,-0.0,29.87,-4.32,0.0,-56.01,25.55,-30.46
7401,0.0,-0.0,0.0,-0.0,0.0,0.0,-39.31,-0.38,-0.0,-0.0,22.6,-4.27,0.0,-39.69,18.34,-21.35
7501,0.0,-0.0,-0.0,0.0,-0.0,0.0,-36.81,-14.61,-0.0,-0.0,32.59,-4.47,0.0,-51.42,28.12,-23.3
7601,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-39.22,-15.68,-0.0,0.0,31.22,-4.29,0.0,-54.9,26.94,-27.96
7701,-0.0,0.0,-0.0,0.0,-0.0,0.0,-39.7,-3.91,-0.0,-0.0,24.08,-4.4,0.0,-43.61,19.68,-23.93
7801,-0.0,-0.0,0.0,0.0,-0.0,0.0,-35.44,-11.78,-0.0,0.0,29.38,-4.56,0.0,-47.22,24.82,-22.4
7901,-0.0,0.0,0.0,-0.0,-0.0,0.0,-35.62,-12.85,-0.0,0.0,33.77,-4.57,0.0,-48.48,29.2,-19.28
8001,-0.0,-0.0,0.0,0.0,0.0,0.0,-40.26,-11.11,-0.0,0.0,26.66,-4.26,0.0,-51.37,22.4,-28.97
8101,-0.0,0.0,-0.0,-0.0,0.0,0.0,-41.29,-6.04,-0.0,0.0,30.96,-4.39,0.0,-47.32,26.56,-20.76
8201,0.0,0.0,0.0,-0.0,-0.0,0.0,-36.98,-13.48,0.0,-0.0,31.24,-4.44,0.0,-50.45,26.8,-23.66
8301,0.0,-0.0,0.0,0.0,0.0,0.0,-40.24,-9.77,-0.0,-0.0,26.88,-4.42,0.0,-50.0,22.46,-27.54
8401,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-42.97,-7.69,0.0,0.0,28.75,-4.4,0.0,-50.65,24.35,-26.3
8501,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.02,0.06,0.08
8601,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.05,-0.0,-0.0,0.11,0.0,0.0,0.05,0.11,0.16
8701,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-40.08,-9.23,-0.0,0.0,32.02,-4.47,0.0,-49.31,27.55,-21.76
8801,-0.0,-0.0,0.0,0.0,-0.0,0.0,-41.41,-7.68,-0.0,0.0,28.48,-4.42,0.0,-49.09,24.06,-25.03
8901,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.05,0.0,0.0,0.25,-0.0,0.0,-0.05,0.25,0.19
9001,0.0,-0.0,0.0,-0.0,0.0,0.0,-37.65,-8.72,0.0,-0.0,26.75,-4.37,0.0,-46.37,22.38,-23.99
9101,-0.0,0.0,0.0,-0.0,-0.0,0.0,-38.76,-10.57,0.0,-0.0,30.05,-4.31,0.0,-49.33,25.73,-23.59
9201,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.04,0.0,-0.0,0.15,-0.0,0.0,0.04,0.15,0.18
9301,-0.0,0.0,-0.0,0.0,0.0,0.0,-33.33,-24.41,0.0,-0.0,33.21,-4.16,0.0,-57.73,29.05,-28.68
9401,0.0,0.0,-0.0,-0.0,0.0,0.0,-41.57,0.79,-0.0,0.0,18.43,-4.18,0.0,-40.78,14.26,-26.52
9501,0.0,-0.0,-0.0,0.0,-0.0,0.0,-39.08,1.32,-0.0,-0.0,17.14,-4.18,0.0,-37.76,12.96,-24.8
9601,0.0,-0.0,0.0,-0.0,0.0,0.0,-43.54,-8.27,0.0,0.0,26.13,-4.15,0.0,-51.81,21.97,-29.84
9701,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-36.53,-11.22,-0.0,-0.0,35.03,-4.27,0.0,-47.75,30.76,-16.99
9801,0.0,-0.0,0.0,-0.0,0.0,0.0,-39.76,-8.82,0.0,0.0,33.51,-4.18,0.0,-48.58,29.33,-19.24
9901,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.23,-8.77,0.0,0.0,32.26,-4.34,0.0,-44.0,27.93,-16.07
10001,0.0,-0.0,-0.0,-0.0,0.0,0.0,-38.87,-14.93,-0.0,-0.0,30.76,-4.2,0.0,-53.8,26.56,-27.24


