POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
3201,1642.1,3967.89,4844.16,487.81,267.25,-181.0,-3579.75,-30462.75,1421.31,19243.34,-5903.08,114.27,0.0,-2349.64,-5788.8,-8138.44
3301,1689.45,4022.26,4782.06,495.56,270.92,-172.72,-3569.61,-30484.57,1422.63,19052.85,-5807.39,113.13,0.0,-2491.17,-5694.26,-8185.42
3401,1671.7,3962.45,4836.75,477.99,256.65,-178.28,-3577.98,-30545.12,1442.49,19208.19,-5822.06,114.19,0.0,-2445.16,-5707.87,-8153.04
3501,1609.01,4040.97,4870.69,477.95,244.11,-202.68,-3584.13,-30673.19,1418.99,19227.83,-5694.29,113.71,0.0,-2570.46,-5580.58,-8151.04
3601,1607.43,3946.33,4885.68,489.42,255.55,-175.98,-3612.19,-30581.61,1417.66,19232.66,-5743.15,114.28,0.0,-2535.05,-5628.86,-8163.92
3701,1652.44,3973.86,4844.61,469.73,259.66,-190.91,-3551.09,-30473.53,1438.28,19173.74,-5841.58,112.93,0.0,-2403.21,-5728.66,-8131.87
3801,1717.07,3983.12,4781.85,483.46,238.98,-149.99,-3583.26,-30368.02,1417.99,19135.36,-5979.74,115.92,0.0,-2343.44,-5863.82,-8207.27
3901,1757.33,3955.71,4832.74,483.4,278.52,-142.77,-3558.71,-30316.0,1387.11,19072.69,-6033.46,116.36,0.0,-2249.98,-5917.11,-8167.09
4001,1681.71,4048.16,4840.4,492.42,255.21,-158.67,-3627.54,-30549.82,1399.75,19238.79,-5846.33,114.55,0.0,-2379.58,-5731.79,-8111.37
4101,1661.27,3994.11,4835.69,470.88,240.29,-202.51,-3577.12,-30730.94,1399.23,19298.23,-5703.51,113.86,0.0,-2610.86,-5589.65,-8200.51
4201,1686.08,4020.48,4814.86,492.74,248.01,-181.81,-3593.03,-30660.37,1412.86,19286.06,-5757.25,112.14,0.0,-2474.12,-5645.11,-8119.23
4301,1686.37,4132.26,4811.51,486.96,253.02,-169.55,-3545.46,-30424.75,1382.38,19077.23,-5884.38,115.94,0.0,-2310.03,-5768.44,-8078.47
4401,1660.64,4011.31,4785.62,494.68,273.63,-187.03,-3582.29,-30569.3,1401.83,19188.53,-5859.25,112.95,0.0,-2522.36,-5746.3,-8268.67
4501,1683.28,4013.11,4814.97,470.86,259.91,-193.86,-3652.52,-30139.33,1389.81,19131.57,-6069.07,112.54,0.0,-2222.2,-5956.53,-8178.73
4601,1698.46,4048.32,4791.87,475.99,260.74,-205.74,-3557.61,-30603.98,1426.18,19149.39,-5765.86,112.15,0.0,-2516.37,-5653.71,-8170.08
4701,1667.27,3993.99,4839.36,475.94,250.07,-183.51,-3578.67,-30399.18,1400.24,19143.64,-5901.31,112.94,0.0,-2390.86,-5788.37,-8179.23
