-2.67577	-3.46819	13.30000
-2.51240	-3.46819	13.30000
-2.34902	-3.46819	13.30000
-2.18564	-3.46819	12.20000
-2.02226	-3.46819	13.30000
-1.85888	-3.46819	13.30000
-1.69550	-3.46819	13.30000
-1.53213	-3.46819	13.30000
-1.36875	-3.46819	13.30000
-1.20537	-3.46819	13.30000
-1.04199	-3.46819	13.30000
-0.87861	-3.46819	13.30000
-0.71523	-3.46819	13.30000
-0.55185	-3.46819	13.30000
-0.38848	-3.46819	13.30000
-0.22510	-3.46819	13.30000
-0.06172	-3.46819	13.30000
0.10166	-3.46819	13.30000
0.26504	-3.46819	13.30000
0.42841	-3.46819	13.30000
0.59179	-3.46819	13.30000
0.75517	-3.46819	13.30000
0.91855	-3.46819	13.30000
1.08193	-3.46819	13.30000
1.24531	-3.46819	13.30000
1.40868	-3.46819	13.30000
1.57206	-3.46819	13.30000
1.73544	-3.46819	13.30000
1.89882	-3.46819	13.30000
2.06220	-3.46819	13.30000
2.22558	-3.46819	13.30000
2.38896	-3.46819	13.30000
-2.67577	-3.28626	13.30000
-2.51240	-3.28626	13.30000
-2.34902	-3.28626	8.89000
-2.18564	-3.28626	7.78000
-2.02226	-3.28626	10.60000
-1.85888	-3.28626	13.30000
-1.69550	-3.28626	13.30000
-1.53213	-3.28626	13.30000
-1.36875	-3.28626	13.30000
-1.20537	-3.28626	13.30000
-1.04199	-3.28626	13.30000
-0.87861	-3.28626	13.30000
-0.71523	-3.28626	13.30000
-0.55185	-3.28626	13.30000
-0.38848	-3.28626	13.30000
-0.22510	-3.28626	13.30000
-0.06172	-3.28626	13.30000
0.10166	-3.28626	13.30000
0.26504	-3.28626	13.30000
0.42841	-3.28626	13.30000
0.59179	-3.28626	13.30000
0.75517	-3.28626	13.30000
0.91855	-3.28626	13.30000
1.08193	-3.28626	13.30000
1.24531	-3.28626	13.30000
1.40868	-3.28626	13.30000
1.57206	-3.28626	13.30000
1.73544	-3.28626	13.30000
1.89882	-3.28626	13.30000
2.06220	-3.28626	13.30000
2.22558	-3.28626	13.30000
2.38896	-3.28626	13.30000
-2.67577	-3.10433	13.30000
-2.51240	-3.10433	10.60000
-2.34902	-3.10433	6.11000
-2.18564	-3.10433	7.78000
-2.02226	-3.10433	6.67000
-1.85888	-3.10433	10.60000
-1.69550	-3.10433	13.30000
-1.53213	-3.10433	13.30000
-1.36875	-3.10433	13.30000
-1.20537	-3.10433	13.30000
-1.04199	-3.10433	13.30000
-0.87861	-3.10433	13.30000
-0.71523	-3.10433	13.30000
-0.55185	-3.10433	13.30000
-0.38848	-3.10433	13.30000
-0.22510	-3.10433	13.30000
-0.06172	-3.10433	13.30000
0.10166	-3.10433	13.30000
0.26504	-3.10433	13.30000
0.42841	-3.10433	13.30000
0.59179	-3.10433	13.30000
0.75517	-3.10433	13.30000
0.91855	-3.10433	13.30000
1.08193	-3.10433	13.30000
1.24531	-3.10433	13.30000
1.40868	-3.10433	13.30000
1.57206	-3.10433	13.30000
1.73544	-3.10433	13.30000
1.89882	-3.10433	13.30000
2.06220	-3.10433	13.30000
2.22558	-3.10433	13.30000
2.38896	-3.10433	13.30000
-2.67577	-2.92240	10.60000
-2.51240	-2.92240	8.89000
-2.34902	-2.92240	6.67000
-2.18564	-2.92240	6.11000
-2.02226	-2.92240	6.11000
-1.85888	-2.92240	6.11000
-1.69550	-2.92240	10.60000
-1.53213	-2.92240	10.60000
-1.36875	-2.92240	13.30000
-1.20537	-2.92240	13.30000
-1.04199	-2.92240	13.30000
-0.87861	-2.92240	13.30000
-0.71523	-2.92240	13.30000
-0.55185	-2.92240	13.30000
-0.38848	-2.92240	13.30000
-0.22510	-2.92240	13.30000
-0.06172	-2.92240	13.30000
0.10166	-2.92240	13.30000
0.26504	-2.92240	13.30000
0.42841	-2.92240	13.30000
0.59179	-2.92240	13.30000
0.75517	-2.92240	13.30000
0.91855	-2.92240	13.30000
1.08193	-2.92240	13.30000
1.24531	-2.92240	13.30000
1.40868	-2.92240	13.30000
1.57206	-2.92240	13.30000
1.73544	-2.92240	13.30000
1.89882	-2.92240	13.30000
2.06220	-2.92240	13.30000
2.22558	-2.92240	13.30000
2.38896	-2.92240	13.30000
-2.67577	-2.74047	12.20000
-2.51240	-2.74047	12.20000
-2.34902	-2.74047	8.89000
-2.18564	-2.74047	6.11000
-2.02226	-2.74047	6.11000
-1.85888	-2.74047	7.78000
-1.69550	-2.74047	9.45000
-1.53213	-2.74047	7.78000
-1.36875	-2.74047	13.30000
-1.20537	-2.74047	12.20000
-1.04199	-2.74047	13.30000
-0.87861	-2.74047	13.30000
-0.71523	-2.74047	13.30000
-0.55185	-2.74047	13.30000
-0.38848	-2.74047	13.30000
-0.22510	-2.74047	13.30000
-0.06172	-2.74047	13.30000
0.10166	-2.74047	13.30000
0.26504	-2.74047	13.30000
0.42841	-2.74047	13.30000
0.59179	-2.74047	13.30000
0.75517	-2.74047	13.30000
0.91855	-2.74047	13.30000
1.08193	-2.74047	13.30000
1.24531	-2.74047	13.30000
1.40868	-2.74047	13.30000
1.57206	-2.74047	13.30000
1.73544	-2.74047	13.30000
1.89882	-2.74047	13.30000
2.06220	-2.74047	13.30000
2.22558	-2.74047	13.30000
2.38896	-2.74047	13.30000
-2.67577	-2.55855	13.30000
-2.51240	-2.55855	10.60000
-2.34902	-2.55855	9.45000
-2.18564	-2.55855	6.67000
-2.02226	-2.55855	6.67000
-1.85888	-2.55855	7.78000
-1.69550	-2.55855	6.67000
-1.53213	-2.55855	6.67000
-1.36875	-2.55855	8.89000
-1.20537	-2.55855	12.20000
-1.04199	-2.55855	13.30000
-0.87861	-2.55855	13.30000
-0.71523	-2.55855	13.30000
-0.55185	-2.55855	13.30000
-0.38848	-2.55855	13.30000
-0.22510	-2.55855	13.30000
-0.06172	-2.55855	13.30000
0.10166	-2.55855	13.30000
0.26504	-2.55855	13.30000
0.42841	-2.55855	13.30000
0.59179	-2.55855	13.30000
0.75517	-2.55855	13.30000
0.91855	-2.55855	13.30000
1.08193	-2.55855	13.30000
1.24531	-2.55855	13.30000
1.40868	-2.55855	13.30000
1.57206	-2.55855	13.30000
1.73544	-2.55855	13.30000
1.89882	-2.55855	13.30000
2.06220	-2.55855	13.30000
2.22558	-2.55855	13.30000
2.38896	-2.55855	13.30000
-2.67577	-2.37662	13.30000
-2.51240	-2.37662	13.30000
-2.34902	-2.37662	7.78000
-2.18564	-2.37662	7.22000
-2.02226	-2.37662	6.67000
-1.85888	-2.37662	7.22000
-1.69550	-2.37662	7.22000
-1.53213	-2.37662	5.56000
-1.36875	-2.37662	6.67000
-1.20537	-2.37662	8.89000
-1.04199	-2.37662	13.30000
-0.87861	-2.37662	13.30000
-0.71523	-2.37662	13.30000
-0.55185	-2.37662	13.30000
-0.38848	-2.37662	13.30000
-0.22510	-2.37662	13.30000
-0.06172	-2.37662	13.30000
0.10166	-2.37662	13.30000
0.26504	-2.37662	13.30000
0.42841	-2.37662	13.30000
0.59179	-2.37662	13.30000
0.75517	-2.37662	13.30000
0.91855	-2.37662	13.30000
1.08193	-2.37662	13.30000
1.24531	-2.37662	13.30000
1.40868	-2.37662	13.30000
1.57206	-2.37662	13.30000
1.73544	-2.37662	13.30000
1.89882	-2.37662	13.30000
2.06220	-2.37662	13.30000
2.22558	-2.37662	13.30000
2.38896	-2.37662	13.30000
-2.67577	-2.19469	13.30000
-2.51240	-2.19469	12.20000
-2.34902	-2.19469	12.20000
-2.18564	-2.19469	8.89000
-2.02226	-2.19469	5.56000
-1.85888	-2.19469	6.11000
-1.69550	-2.19469	7.22000
-1.53213	-2.19469	5.00000
-1.36875	-2.19469	7.22000
-1.20537	-2.19469	8.89000
-1.04199	-2.19469	10.60000
-0.87861	-2.19469	12.20000
-0.71523	-2.19469	13.30000
-0.55185	-2.19469	13.30000
-0.38848	-2.19469	13.30000
-0.22510	-2.19469	13.30000
-0.06172	-2.19469	13.30000
0.10166	-2.19469	13.30000
0.26504	-2.19469	13.30000
0.42841	-2.19469	13.30000
0.59179	-2.19469	13.30000
0.75517	-2.19469	13.30000
0.91855	-2.19469	13.30000
1.08193	-2.19469	13.30000
1.24531	-2.19469	13.30000
1.40868	-2.19469	13.30000
1.57206	-2.19469	13.30000
1.73544	-2.19469	13.30000
1.89882	-2.19469	13.30000
2.06220	-2.19469	13.30000
2.22558	-2.19469	13.30000
2.38896	-2.19469	13.30000
-2.67577	-2.01276	13.30000
-2.51240	-2.01276	13.30000
-2.34902	-2.01276	13.30000
-2.18564	-2.01276	9.45000
-2.02226	-2.01276	5.56000
-1.85888	-2.01276	3.89000
-1.69550	-2.01276	4.45000
-1.53213	-2.01276	6.67000
-1.36875	-2.01276	6.11000
-1.20537	-2.01276	12.20000
-1.04199	-2.01276	13.30000
-0.87861	-2.01276	13.30000
-0.71523	-2.01276	13.30000
-0.55185	-2.01276	13.30000
-0.38848	-2.01276	13.30000
-0.22510	-2.01276	13.30000
-0.06172	-2.01276	13.30000
0.10166	-2.01276	13.30000
0.26504	-2.01276	13.30000
0.42841	-2.01276	13.30000
0.59179	-2.01276	13.30000
0.75517	-2.01276	13.30000
0.91855	-2.01276	13.30000
1.08193	-2.01276	13.30000
1.24531	-2.01276	13.30000
1.40868	-2.01276	13.30000
1.57206	-2.01276	13.30000
1.73544	-2.01276	13.30000
1.89882	-2.01276	13.30000
2.06220	-2.01276	13.30000
2.22558	-2.01276	13.30000
2.38896	-2.01276	13.30000
-2.67577	-1.83083	13.30000
-2.51240	-1.83083	13.30000
-2.34902	-1.83083	13.30000
-2.18564	-1.83083	10.60000
-2.02226	-1.83083	5.56000
-1.85888	-1.83083	4.45000
-1.69550	-1.83083	4.45000
-1.53213	-1.83083	5.00000
-1.36875	-1.83083	5.56000
-1.20537	-1.83083	9.45000
-1.04199	-1.83083	12.20000
-0.87861	-1.83083	13.30000
-0.71523	-1.83083	13.30000
-0.55185	-1.83083	13.30000
-0.38848	-1.83083	13.30000
-0.22510	-1.83083	13.30000
-0.06172	-1.83083	13.30000
0.10166	-1.83083	13.30000
0.26504	-1.83083	13.30000
0.42841	-1.83083	13.30000
0.59179	-1.83083	13.30000
0.75517	-1.83083	13.30000
0.91855	-1.83083	13.30000
1.08193	-1.83083	13.30000
1.24531	-1.83083	13.30000
1.40868	-1.83083	13.30000
1.57206	-1.83083	13.30000
1.73544	-1.83083	13.30000
1.89882	-1.83083	13.30000
2.06220	-1.83083	13.30000
2.22558	-1.83083	13.30000
2.38896	-1.83083	13.30000
-2.67577	-1.64890	13.30000
-2.51240	-1.64890	13.30000
-2.34902	-1.64890	13.30000
-2.18564	-1.64890	13.30000
-2.02226	-1.64890	6.67000
-1.85888	-1.64890	3.89000
-1.69550	-1.64890	2.78000
-1.53213	-1.64890	4.45000
-1.36875	-1.64890	6.11000
-1.20537	-1.64890	7.22000
