-3.93069	-3.36707	14.50000
-3.71346	-3.36707	14.50000
-3.49623	-3.36707	14.50000
-3.27900	-3.36707	14.50000
-3.06177	-3.36707	14.50000
-2.84454	-3.36707	14.50000
-2.62731	-3.36707	14.50000
-2.41008	-3.36707	14.50000
-2.19285	-3.36707	14.50000
-1.97562	-3.36707	14.50000
-1.75839	-3.36707	14.50000
-1.54116	-3.36707	14.50000
-1.32393	-3.36707	14.50000
-1.10670	-3.36707	14.50000
-0.88948	-3.36707	14.50000
-0.67224	-3.36707	14.50000
-0.45502	-3.36707	14.50000
-0.23778	-3.36707	14.50000
-0.02056	-3.36707	14.50000
0.19667	-3.36707	14.50000
0.41390	-3.36707	14.50000
0.63113	-3.36707	14.50000
0.84836	-3.36707	14.50000
1.06559	-3.36707	14.50000
1.28282	-3.36707	14.50000
1.50005	-3.36707	14.50000
1.71728	-3.36707	13.30000
1.93451	-3.36707	14.50000
2.15174	-3.36707	14.50000
2.36897	-3.36707	14.50000
2.58620	-3.36707	14.50000
2.80343	-3.36707	14.50000
-3.93069	-3.16014	14.50000
-3.71346	-3.16014	14.50000
-3.49623	-3.16014	14.50000
-3.27900	-3.16014	14.50000
-3.06177	-3.16014	14.50000
-2.84454	-3.16014	14.50000
-2.62731	-3.16014	14.50000
-2.41008	-3.16014	14.50000
-2.19285	-3.16014	14.50000
-1.97562	-3.16014	14.50000
-1.75839	-3.16014	14.50000
-1.54116	-3.16014	14.50000
-1.32393	-3.16014	14.50000
-1.10670	-3.16014	14.50000
-0.88948	-3.16014	14.50000
-0.67224	-3.16014	14.50000
-0.45502	-3.16014	14.50000
-0.23778	-3.16014	14.50000
-0.02056	-3.16014	14.50000
0.19667	-3.16014	14.50000
0.41390	-3.16014	14.50000
0.63113	-3.16014	14.50000
0.84836	-3.16014	14.50000
1.06559	-3.16014	14.50000
1.28282	-3.16014	14.50000
1.50005	-3.16014	14.50000
1.71728	-3.16014	13.30000
1.93451	-3.16014	10.90000
2.15174	-3.16014	14.50000
2.36897	-3.16014	14.50000
2.58620	-3.16014	14.50000
2.80343	-3.16014	14.50000
-3.93069	-2.95321	14.50000
-3.71346	-2.95321	14.50000
-3.49623	-2.95321	14.50000
-3.27900	-2.95321	14.50000
-3.06177	-2.95321	14.50000
-2.84454	-2.95321	14.50000
-2.62731	-2.95321	14.50000
-2.41008	-2.95321	14.50000
-2.19285	-2.95321	14.50000
-1.97562	-2.95321	14.50000
-1.75839	-2.95321	14.50000
-1.54116	-2.95321	14.50000
-1.32393	-2.95321	14.50000
-1.10670	-2.95321	14.50000
-0.88948	-2.95321	14.50000
-0.67224	-2.95321	14.50000
-0.45502	-2.95321	14.50000
-0.23778	-2.95321	14.50000
-0.02056	-2.95321	14.50000
0.19667	-2.95321	14.50000
0.41390	-2.95321	14.50000
0.63113	-2.95321	14.50000
0.84836	-2.95321	14.50000
1.06559	-2.95321	14.50000
1.28282	-2.95321	14.50000
1.50005	-2.95321	13.30000
1.71728	-2.95321	10.90000
1.93451	-2.95321	7.84000
2.15174	-2.95321	9.65000
2.36897	-2.95321	10.90000
2.58620	-2.95321	14.50000
2.80343	-2.95321	14.50000
-3.93069	-2.74629	14.50000
-3.71346	-2.74629	14.50000
-3.49623	-2.74629	14.50000
-3.27900	-2.74629	14.50000
-3.06177	-2.74629	14.50000
-2.84454	-2.74629	14.50000
-2.62731	-2.74629	14.50000
-2.41008	-2.74629	14.50000
-2.19285	-2.74629	14.50000
-1.97562	-2.74629	14.50000
-1.75839	-2.74629	14.50000
-1.54116	-2.74629	14.50000
-1.32393	-2.74629	14.50000
-1.10670	-2.74629	14.50000
-0.88948	-2.74629	14.50000
-0.67224	-2.74629	14.50000
-0.45502	-2.74629	14.50000
-0.23778	-2.74629	14.50000
-0.02056	-2.74629	14.50000
0.19667	-2.74629	14.50000
